State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,19/09/2025,2000,2500,2500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,22/09/2025,2000,2500,2500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,24/09/2025,2000,2500,2500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,29/09/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,01/11/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,03/10/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,08/10/2025,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,12/10/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,31/10/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,09/12/2024,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,13/12/2024,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,17/12/2024,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,24/12/2024,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,27/12/2024,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,29/12/2024,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/07/2024,3000,3500,3500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,20/07/2024,3000,3500,3500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,23/07/2024,3000,3500,3500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,25/07/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,31/07/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,20/10/2024,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,28/10/2024,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,21/10/2024,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,09/11/2024,2000,2500,2500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,15/11/2024,2000,2500,2500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,19/11/2024,2000,2500,2500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,13/10/2024,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,13/09/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,14/09/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,15/09/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/09/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,21/09/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,22/09/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,27/09/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,13/08/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,17/08/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,19/08/2024,3000,3500,3500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,20/08/2024,3000,3500,3500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,28/08/2024,3000,3500,3500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,30/08/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,31/08/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,03/02/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,05/02/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,06/02/2025,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,11/02/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,20/02/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,23/02/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,13/01/2025,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,15/01/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,02/01/2025,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,19/01/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,30/01/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,02/03/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,03/03/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,05/03/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,06/03/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,09/03/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,17/03/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,29/03/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,31/03/2025,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,09/04/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,17/04/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,28/04/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,07/04/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,19/04/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,23/04/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,02/05/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,09/05/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,11/05/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,16/05/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/05/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,20/05/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,21/05/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,23/05/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,13/07/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/07/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,19/07/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,22/07/2025,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,25/07/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,29/07/2025,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,06/08/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,07/08/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,17/08/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,21/08/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,27/08/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,31/08/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,01/06/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,04/06/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,08/06/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,08/09/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,09/09/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,10/09/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,13/09/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,20/09/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,27/09/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,28/09/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,14/10/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,28/10/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,04/08/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,14/08/2024,3200,3500,3500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,23/08/2024,3000,3500,3500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,24/08/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,25/08/2024,3000,3500,3500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,29/08/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,03/01/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,07/01/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,22/01/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,07/12/2024,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,20/12/2024,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,22/12/2024,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,23/12/2024,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,25/12/2024,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,02/09/2024,3000,3500,3500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,08/09/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,10/09/2024,3000,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,16/09/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,26/09/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,28/09/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,29/09/2024,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,10/02/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,12/02/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,21/02/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,24/02/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,25/02/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,04/02/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,27/02/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,13/03/2025,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/03/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,19/03/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,22/03/2025,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,25/03/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,28/03/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,03/06/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,12/06/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,14/06/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,22/06/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,23/06/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,25/06/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,26/06/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,03/07/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,05/07/2025,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,07/07/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,10/07/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,03/04/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,10/04/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,29/04/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,08/04/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,14/04/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,21/04/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,06/05/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,07/05/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,08/05/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,12/05/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,13/05/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,24/05/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,30/05/2025,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,06/10/2024,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,24/10/2024,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,27/10/2024,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,16/10/2024,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,07/10/2024,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,06/11/2024,2200,2500,2500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/11/2024,2000,2500,2500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,02/09/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,16/07/2024,3000,3500,3500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,22/07/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,24/07/2024,3000,3400,3400,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,29/07/2024,3000,3600,3600,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,02/09/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,03/09/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,14/09/2025,2000,2500,2500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,15/09/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/09/2025,2000,2500,2500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,23/09/2025,2000,2500,2500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,03/11/2025,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,06/10/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,10/10/2025,2800,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,18/10/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,19/10/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,22/10/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,24/10/2025,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,27/10/2025,2600,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Tapioca,Tapioca,Local,30/10/2025,3000,3500,3500,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,15/12/2025,2000,2500,2250,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,17/12/2025,2500,3000,2750,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,20/12/2025,2500,3000,2750,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,21/12/2025,2500,3000,2750,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,25/12/2025,2500,3000,2750,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,30/12/2025,2500,3000,2750,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,04/12/2025,2500,3000,2750,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,05/12/2025,2500,3000,2750,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,08/12/2025,2200,2500,2350,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,09/12/2025,2500,3000,2750,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,20/11/2025,2500,3000,2750,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,22/11/2025,2500,3000,2750,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,25/11/2025,2500,3000,2750,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,14/11/2025,2500,3000,2750,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,15/11/2025,2500,3000,2750,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,16/11/2025,2500,3000,2750,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,02/11/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,04/11/2025,2500,3000,3000,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,11/11/2025,2500,3000,2750,100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,30/11/2025,2500,3000,2750,100
